,AMZN,NFLX,NVDA,FB,WMT,GOOG,DIS,HD,ROKU,AMD,CRM,TWTR,MCD,GM,MPC,SBUX,BABA,MktVal,PctReturns
2020-10-23,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.49897544750627704,0.03505882352941181
2020-10-30,-0.232,0.0,0.0,-0.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.4817754703157665,-0.03447058823529414
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,-0.162,-0.52,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.44980825087363796,-0.06635294117647073
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,-0.68,0.28,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.4540152809847502,0.009352941176470564
2020-11-20,0.0,0.0,0.0,0.308,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.48675779477812103,0.07211764705882362
2020-11-27,0.0,0.28,0.0,0.0,0.0,0.0,0.0,-0.684,0.0,0.0,0.0,0.3,-0.66,0.0,0.0,-0.62,0.0,0.4471299837208905,-0.0814117647058823
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,-0.7,0.244,-0.64,0.0,0.4,0.0,0.43745093466152063,-0.021647058823529464
2020-12-11,0.0,0.0,0.296,0.0,0.0,0.0,0.394,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.4627716240560463,0.057882352941176496
2020-12-18,0.0,0.0,0.284,0.0,0.33,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.34,0.0,0.0,0.5087765678592651,0.09941176470588231
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.26,0.0,0.0,0.0,-0.61,0.288,0.5176951218135039,0.017529411764705793
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176951218135039,0.0
