,KO,COST,MNST,PM,ORCL,WMT,STX,PYPL,SWKS,TXN,QCOM,V,WDC,FFIV,GLW,HPE,HPQ,IBM,JNPR,INTC,MA,MSFT,MU,NTAP,NVDA,AMAT,AKAM,ACN,AMD,CTSH,CSCO,CRM,NKE,MCD,HD,SBUX,TGT,GM,AMZN,DG,LVS,F,EBAY,DHI,YUM,BBY,CZR,EXPE,CMG,MGM,PHM,WYNN,AAL,AXP,MMM,AMGN,BA,CAT,DAL,CVX,JNJ,GS,FDX,JPM,KSU,MRK,NSC,PG,LUV,UNP,UAL,UPS,UNH,VZ,WBA,DIS,MktVal,PctReturns
2018-03-16,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,-0.67,-0.03,0.0,0.0,-0.72,0.0,0.0,-0.5,0.0,-0.72,0.0,-0.66,-0.69,-0.62,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.74,-0.64,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,-0.58,0.0,0.0,-0.6,0.38,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.34,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.7,-0.6,0.0,0.0,0.0,-0.61,-0.68,0.0,0.0,0.0,0.931644121325624,-0.16406976744186053
2018-03-23,0.0,-0.64,0.0,0.0,0.0,-0.18,-0.56,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,-0.36,0.0,0.0,0.0,0.0,0.36,0.0,-0.74,-0.66,0.0,0.0,0.27,0.0,0.0,0.22,0.3,0.0,0.0,0.0,0.4,0.0,0.38,0.0,0.0,0.38,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,-0.62,-0.56,0.0,-0.03,0.907594703310009,-0.02581395348837212
2018-03-29,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,-0.24,-0.52,0.0,0.0,0.0,0.03,-0.6,0.0,0.0,0.0,0.34,-0.64,-0.58,0.4,0.0,0.0,0.0,-0.6,0.2,-0.03,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.0,0.0,-0.2,0.27,0.0,0.0,0.0,0.24,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.32,-0.52,0.0,0.25,0.0,-0.44,0.31,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.27,0.9045342095430334,-0.0033720930232558066
2018-04-06,0.32,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.36,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.34,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.4,0.9492350280378927,0.04941860465116288
2018-04-13,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.38,-0.6,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.29,0.0,0.0,0.38,0.26,0.36,0.0,0.38,0.3,0.0,0.38,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.74,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.28,0.0,0.36,0.9819063731889643,0.034418604651162754
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.58,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,-0.68,0.0,0.3,0.0,0.0,0.0,0.0,0.39,-0.04,-0.54,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.38,0.980764621592233,-0.0011627906976744429
2018-04-27,-0.64,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.26,0.0,0.0,-0.64,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.3,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.24,0.0,0.31,0.34,0.3,0.39,0.0,0.3,0.0,0.28,0.0,0.0,0.0,0.3,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.16,0.9957041757118357,0.015232558139534946
2018-05-04,0.26,0.0,0.0,0.34,0.0,-0.62,0.32,-0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.36,-0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.36,-0.64,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.62,0.0,0.0,0.28,0.0,0.0,-0.61,-0.55,-0.6,0.0,-0.62,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.9682644211021025,-0.02755813953488373
2018-05-11,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,-0.66,0.25,0.0,0.0,0.3,0.28,0.0,0.33,0.38,0.3,0.0,0.0,0.34,-0.64,0.0,0.0,0.26,0.0,-0.6,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.26,0.34,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.28,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.25,0.0,0.29,0.0,-0.3,0.0,0.0,0.9885304206135419,0.020930232558139528
2018-05-18,0.34,0.0,0.0,0.3,0.0,0.0,0.0,0.38,0.27,0.0,0.0,0.31,0.0,0.38,0.0,0.0,0.14,0.25,0.0,0.0,0.0,0.0,-0.6,0.0,0.25,0.3,0.28,0.0,0.2,0.0,0.28,0.0,0.36,0.04,0.0,0.32,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.1,0.38,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.35,0.0,0.0,0.31,-0.72,0.0,-0.23,0.0,0.38,0.0,0.0,0.0,0.0,0.38,0.32,0.27,-0.6,0.0,0.0,0.3,0.0,0.0,1.0543941335218627,0.06662790697674414
2018-05-25,0.0,0.39,0.0,-0.6,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.31,0.3,0.33,-0.62,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.34,0.0,0.0,-0.07,0.34,-0.6,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.33,-0.64,0.0,0.0,-0.61,0.0,0.0,0.0,-0.58,0.34,0.0,0.0,0.0,0.0,0.0,-0.66,1.0400494691472049,-0.013604651162790637
2018-06-01,-0.38,0.0,0.0,0.28,-0.28,0.28,0.0,0.0,0.0,0.0,-0.18,0.0,-0.58,0.0,-0.1,0.0,-0.62,0.0,0.0,-0.26,-0.5,0.0,0.2,0.0,0.0,0.0,0.0,-0.49,-0.2,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,-0.6,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.66,0.0,0.0,0.0,0.28,-0.72,-0.62,0.0,0.0,0.953943047980599,-0.0827906976744186
2018-06-08,0.0,0.0,0.0,-0.66,-0.6,0.0,0.0,0.0,0.0,0.37,0.38,0.0,0.3,-0.2,0.22,0.0,0.38,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,0.3,0.0,0.4,0.0,0.0,0.3,0.26,0.0,0.0,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.3,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,-0.7,0.0,0.04,-0.58,-0.66,0.0,0.9666992631570839,0.013372093023255927
2018-06-15,0.0,0.0,0.0,0.0,0.0,-0.06,0.32,0.0,-0.25,0.0,0.38,0.0,0.0,-0.74,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.22,-0.47,0.38,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.3,-0.66,0.0,0.0,0.0,-0.62,0.0,0.0,-0.09,0.0,0.0,0.32,0.24,-0.61,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.24,0.952535994882922,-0.01465116279069767
2018-06-22,0.0,0.0,0.0,0.32,0.26,0.36,0.28,0.16,0.25,0.0,0.0,0.23,0.0,0.32,0.0,-0.26,0.0,0.28,0.0,-0.68,0.0,0.27,0.0,0.36,0.0,0.0,-0.6,0.0,0.28,0.0,0.4,0.3,0.0,-0.7,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.74,0.0,0.0,0.38,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.31,0.32,0.28,-0.65,0.0,0.0,0.4,0.0,0.28,0.28,0.0,-0.24,0.0,0.0,0.0,0.0,0.26,0.9847671547097743,0.03383720930232559
2018-06-29,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.24,0.32,0.0,0.36,0.24,-0.06,0.28,0.0,0.0,0.0,0.0,0.26,0.0,0.38,0.37,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,-0.68,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.4,0.0,0.0,0.22,0.0,0.0,1.0143101693510674,0.030000000000000027
2018-07-06,0.32,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.3,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.3,-0.15,-0.62,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.14,0.0,-0.69,-0.62,0.0,0.0,0.0,0.0,0.0,0.27,0.33,0.0,-0.42,0.3,0.0,-0.6,0.34,-0.64,0.0,0.0,0.0,-0.62,0.9815220034115795,-0.0323255813953488
2018-07-13,0.0,0.0,0.0,0.0,0.36,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.33,0.0,0.0,0.27,0.38,0.0,0.12,0.3,0.0,0.0,0.24,0.0,0.4,0.0,0.0,0.0,0.34,0.0,0.25,0.34,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.22,0.0,0.34,1.0605002855465577,0.08046511627906971
2018-07-20,0.0,0.0,0.0,-0.16,0.0,0.36,0.18,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.29,0.0,0.3,0.0,0.0,0.34,0.26,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.42,0.0,0.0,0.0,0.0,-0.12,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0931784920197947,0.030813953488372015
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.36,0.0,0.0,0.37,-0.34,0.0,0.0,0.0,0.0,0.32,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.36,0.0,0.34,-0.63,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.28,1.1296601463465017,0.03337209302325572
2018-08-03,0.0,0.0,0.0,-0.19,0.0,0.4,0.0,0.28,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.29,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.6,0.0,-0.37,0.0,0.0,0.28,0.22,0.38,-0.54,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.22,0.3,0.0,0.0,1.172350791411922,0.03779069767441867
2018-08-10,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,-0.58,0.27,0.0,-0.6,0.0,0.0,0.0,-0.58,-0.68,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,-0.3,0.28,0.0,-0.64,0.27,0.3,0.39,0.37,-0.64,0.0,-0.74,0.0,0.34,0.25,0.23,0.25,0.0,0.0,0.32,1.1559924082759419,-0.01395348837209287
2018-08-17,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.29,0.0,0.0,0.07,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-0.66,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.28,0.04,0.3,0.3,0.0,-0.62,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.28,0.38,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.28,0.34,0.0,1.1744076361752216,0.015930232558139634
2018-08-24,0.0,0.0,0.0,0.22,-0.6,0.0,-0.6,0.0,-0.17,0.0,0.0,0.23,0.0,0.0,0.24,0.0,0.0,0.0,0.32,0.26,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,-0.22,0.11,0.0,0.0,0.0,0.32,0.0,0.0,0.3,0.0,0.38,0.0,0.0,0.38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.33,-0.66,0.0,0.0,0.0,0.0,0.27,0.22,0.3,0.0,0.0,0.0,0.36,0.34,0.0,0.0,0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.2193355562102968,0.038255813953488316
2018-08-31,-0.68,0.0,0.0,0.32,-0.02,0.0,-0.66,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.26,0.08,-0.75,0.02,0.0,0.3,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.32,0.4,0.35,1.1641818897724125,-0.04523255813953475
2018-09-07,0.28,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.26,0.0,0.0,0.0,-0.62,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.26,0.0,0.0,0.34,0.0,0.0,0.38,0.0,0.0,0.0,-0.12,0.0,-0.21,0.0,-0.61,0.0,0.06,0.0,0.0,0.3,0.0,0.0,0.12,-0.62,0.4,0.0,0.0,0.0,0.0,0.3,0.0,-0.61,0.0,0.27,0.36,0.0,0.0,1.1675661394519836,0.0029069767441860517
2018-09-14,0.0,0.0,0.0,-0.72,0.0,0.26,0.0,0.27,0.0,-0.61,0.0,0.0,-0.66,0.0,0.0,0.0,-0.3,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.29,-0.72,0.0,0.0,-0.67,-0.62,-0.71,0.0,-0.68,0.0,-0.62,0.0,0.0,0.0,0.0,-0.34,0.0,0.25,0.0,0.0,0.0,0.0,0.18,1.1029427112683623,-0.05534883720930228
2018-09-21,0.0,0.38,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.38,0.28,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.26,-0.64,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.36,0.0,0.0,0.28,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-0.04,0.0,0.0,0.4,0.0,1.0955042604249245,-0.006744186046511613
2018-09-28,0.0,0.0,-0.68,-0.62,-0.7,0.32,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,-0.62,0.19,0.0,0.0,0.0,0.29,0.0,0.32,0.0,0.0,0.1,0.0,-0.65,0.0,0.27,-0.62,0.0,0.0,1.0227678729013627,-0.06639534883720932
2018-10-05,-0.74,0.0,0.0,0.0,0.0,0.26,-0.64,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.6,-0.68,-0.35,0.0,0.0,-0.68,0.0,-0.62,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.26,-0.52,0.0,0.0,0.38,0.0,0.0,-0.66,-0.64,0.0,-0.6,0.0,0.0,0.0,-0.75,0.0,-0.65,0.0,-0.63,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.8892134169399406,-0.13058139534883717
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-0.52,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-0.03,0.0,0.07,-0.69,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.74,0.27,0.3,0.32,0.0,0.0,0.0,0.0,0.4,0.0,0.31,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,-0.02,0.0,0.0,0.0,0.22,0.0,-0.63,0.8971749789288215,0.008953488372092977
2018-10-19,0.0,-0.7,0.04,0.34,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,-0.62,-0.6,-0.6,-0.66,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-0.66,0.34,0.28,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,-0.68,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.32,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.28,0.0,-0.18,0.0,0.31,-0.72,0.8334338263560878,-0.07104651162790698
2018-10-26,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.33,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.3,-0.4,0.0,0.0,0.0,0.26,0.0,0.0,-0.48,0.0,0.38,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.8467106210317604,0.015930232558139634
2018-11-02,-0.66,0.0,0.0,0.33,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.25,0.0,-0.66,0.0,0.0,0.0,0.36,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.32,0.0,0.0,0.34,0.0,0.0,-0.64,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.847793622988894,0.0012790697674418539
2018-11-09,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.39,0.0,-0.01,0.0,0.0,-0.6,0.0,0.0,0.29,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-0.32,0.0,0.0,-0.71,0.38,0.0,0.0,0.0,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.37,0.0,0.0,0.34,0.0,0.0,-0.08,0.0,0.0,0.34,0.86938278617896,0.025465116279069777
2018-11-16,0.0,-0.69,0.0,0.0,-0.72,0.0,0.0,0.0,0.18,0.0,-0.06,-0.66,0.28,-0.64,0.2,-0.52,0.0,0.0,0.0,-0.6,0.0,-0.62,0.0,0.0,-0.61,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,-0.74,0.0,-0.68,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.35,0.3,-0.72,-0.73,0.26,-0.7,0.0,0.0,0.0,-0.67,-0.68,0.28,0.0,0.0,-0.24,-0.62,-0.7,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.0,0.7659666710323232,-0.11895348837209307
2018-11-23,0.18,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.65,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,0.28,0.0,0.0,0.0,0.32,0.0,0.0,0.29,0.0,0.0,0.0,0.0,-0.61,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467284383645346,-0.025116279069767433
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.38,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,-0.6,0.0,0.0,0.04,0.0,-0.61,0.0,-0.64,0.0,0.0,0.7231978096672336,-0.031511627906976813
2018-12-07,0.26,-0.66,0.0,0.0,0.0,0.0,0.0,0.4,0.36,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.34,0.0,0.4,0.0,0.0,0.0,0.28,0.0,0.35,0.0,0.0,0.38,0.0,0.29,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.25,0.0,0.0,0.3,0.7626373181246676,0.054534883720930294
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.7425959188344147,-0.026279069767441987
